province,regency_city,province_aliases,regency_city_aliases,lat,long
Kalimantan Tengah,Kabupaten Lamandau,"Central Kalimantan, Central Kalimantan, Central Kalimantan, Central Kalimantan, Central Kalimantan","Lamandau Regency, Lamandau Regency, Lamandau Regency, Lamandau Regency, Lamandau Regency",-1.8526,111.2845
Kalimantan Tengah,Kabupaten Murung Raya,"Central Kalimantan, Central Kalimantan, Central Kalimantan, Central Kalimantan, Central Kalimantan","Murung Raya Regency, Murung Raya Regency, Murung Raya Regency, Murung Raya Regency, Murung Raya Regency",-0.1362,114.3341
Kalimantan Tengah,Kabupaten Pulang Pisau,"Central Kalimantan, Central Kalimantan, Central Kalimantan, Central Kalimantan, Central Kalimantan","Pulang Pisau Regency, Pulang Pisau Regency, Pulang Pisau Regency, Pulang Pisau Regency",-2.685,113.9536
Kalimantan Tengah,Kabupaten Sukamara,"Central Kalimantan, Central Kalimantan, Central Kalimantan, Central Kalimantan, Central Kalimantan","Sukamara Regency, Sukamara Regency, Sukamara Regency, Sukamara Regency, Sukamara Regency",-2.6268,111.2368
Kalimantan Tengah,Kabupaten Seruyan,"Central Kalimantan, Central Kalimantan, Central Kalimantan, Central Kalimantan, Central Kalimantan","Seruyan Regency, Seruyan Regency, Seruyan Regency, Seruyan Regency, Seruyan Regency",-3.0123,112.4291
Kalimantan Tengah,Kota Palangka Raya,"Central Kalimantan, Central Kalimantan, Central Kalimantan, Central Kalimantan, Central Kalimantan","Palangka Raya City, Palangka Raya City, Palangka Raya City, Palangka Raya City, Palangka Raya City, Palangkaraya City",-2.2161,113.914
Kalimantan Timur,Kabupaten Berau,"Kalimantan Timur, East Kalimantan, East Kalimantan, East Kalimantan, East Kalimantan","Kabupaten Berau, Berau Regency, Berau Regency, Berau Regency, Berau Regency",2.0451,117.3616
Kalimantan Timur,Kabupaten Kutai Barat,"Kalimantan Timur, East Kalimantan, East Kalimantan, East Kalimantan, East Kalimantan","Kabupaten Kutai Barat, West Kutai Regency, West Kutai Regency, West Kutai Regency, West Kutai Regency",-0.4052,115.8522
Kalimantan Timur,Kabupaten Kutai Kartanegara,"Kalimantan Timur, East Kalimantan, East Kalimantan, East Kalimantan, East Kalimantan","Kabupaten Kutai Kartanegara, Kutai Kartanegara Regency, Kutai Kartanegara Regency, Kutai Kartanegara Regency, Kutai Kartanegara Regency",-0.1337,116.6082
Kalimantan Timur,Kabupaten Kutai Timur,"Kalimantan Timur, Kalimantan Timur, East Kalimantan, East Kalimantan, East Kalimantan","Kabupaten Kutai Timur, Kabupaten Kutai Timur, East Kutai Regency, East Kutai Regency, East Kutai Regency",0.9434,116.9852
Kalimantan Timur,Kabupaten Mahakam Ulu,"East Kalimantan, East Kalimantan, East Kalimantan, East Kalimantan, East Kalimantan","Mahakam Ulu Regency, West Kutai Regency, Mahakam Ulu Regency, West Kutai Regency, Mahakam Ulu Regency",0.9617,114.7143
Kalimantan Timur,Kabupaten Paser,"East Kalimantan, East Kalimantan, East Kalimantan, East Kalimantan, East Kalimantan","Paser Regency, Paser Regency, Paser Regency, Paser Regency, Paser Regency",-1.7175,115.9468
Kalimantan Timur,Kabupaten Penajam Paser Utara,"Kalimantan Timur, Kalimantan Timur, East Kalimantan, East Kalimantan, East Kalimantan","Kabupaten Penajam Paser Utara, Kabupaten Penajam Paser Utara, Penajam North Paser Regency, Penajam North Paser Regency, Penajam North Paser Regency",-1.2917,116.5138
Kalimantan Timur,Kota Balikpapan,"Kalimantan Timur, East Kalimantan, East Kalimantan, East Kalimantan, East Kalimantan","Kota Balikpapan, Balikpapan City, Balikpapan City, Balikpapan City, Balikpapan City",-1.2379,116.8529
Kalimantan Timur,Kota Bontang,"Kalimantan Timur, Kalimantan Timur, Kalimantan Timur, East Kalimantan, East Kalimantan","Kota Bontang, Kota Bontang, Kota Bontang, Bontang City, Bontang City",0.1209,117.48
Kalimantan Timur,Kota Samarinda,"Kalimantan Timur, Kalimantan Timur, East Kalimantan, East Kalimantan, East Kalimantan","Kota Samarinda, Kota Samarinda, Samarinda City, Samarinda City, Samarinda City",-0.4948,117.1436
Kalimantan Utara,Kabupaten Bulungan,"North Kalimantan, North Kalimantan, North Kalimantan, East Kalimantan, North Kalimantan","Bulungan Regency, Bulungan Regency, Bulungan Regency, Bulungan Regency, Bulungan Regency",2.9042,116.9852
Kalimantan Utara,Kabupaten Malinau,"North Kalimantan, North Kalimantan, North Kalimantan, North Kalimantan, North Kalimantan","Malinau Regency, Malinau Regency, Malinau Regency, Malinau Regency, Malinau Regency",3.0731,116.0414
Kalimantan Utara,Kabupaten Nunukan,"North Kalimantan, North Kalimantan, North Kalimantan, North Kalimantan, North Kalimantan","Nunukan Regency, Nunukan Regency, Nunukan Regency, Nunukan Regency, Nunukan Regency",4.081,116.6082
Kalimantan Utara,Kabupaten Tana Tidung,"North Kalimantan, North Kalimantan, North Kalimantan, North Kalimantan, North Kalimantan","Tana Tidung Regency, Tana Tidung Regency, Tana Tidung Regency, Tana Tidung Regency",3.5519,117.0794
Kalimantan Utara,Kota Tarakan,"North Kalimantan, North Kalimantan, North Kalimantan, East Kalimantan, North Kalimantan","Tarakan City, Tarakan City, Tarakan City, Tarakan City, Tarakan City",3.3274,117.5785
Gorontalo,Kabupaten Boalemo,"Gorontalo, Gorontalo, Gorontalo, Gorontalo, Gorontalo","Boalemo Regency, Boalemo Regency, Boalemo Regency, Boalemo Regency, Boalemo Regency",0.7013,122.2654
Gorontalo,Kabupaten Bone Bolango,"Gorontalo, Gorontalo, Gorontalo, Gorontalo, Gorontalo","Bone Bolango Regency, Bone Bolango Regency, Bone Bolango Regency, Bone Bolango Regency, Bone Bolango Regency",0.5658,123.3486
Gorontalo,Kabupaten Gorontalo,"Gorontalo, Gorontalo, Gorontalo, Gorontalo, Gorontalo","Gorontalo Regency, Kabupaten Gorontalo, Gorontalo Regency, Gorontalo Regency, Gorontalo Regency",0.5693,122.8084
Gorontalo,Kabupaten Gorontalo Utara,"Gorontalo, Gorontalo, Gorontalo, Gorontalo, Gorontalo","North Gorontalo Regency, North Gorontalo Regency, North Gorontalo Regency, North Gorontalo Regency, North Gorontalo Regency",0.9253,122.492
Gorontalo,Kabupaten Pohuwato,"Gorontalo, Gorontalo, Gorontalo, Gorontalo, Gorontalo","Pohuwato Regency, Pohuwato Regency, Pohuwato Regency, Pohuwato Regency",0.7055,121.7195
Gorontalo,Kota Gorontalo,"Gorontalo, Gorontalo, Gorontalo, Gorontalo, Gorontalo","Kota Gorontalo, Kota Gorontalo, Gorontalo Regency, Gorontalo Regency, Kota Gorontalo",0.5435,123.0568
Sulawesi Selatan,Kabupaten Bantaeng,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Bantaeng Regency, Bantaeng Regency, Bantaeng Regency, Bantaeng Regency, Bantaeng Regency",-5.5169,120.0203
Sulawesi Selatan,Kabupaten Barru,"Sulawesi Selatan, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Kabupaten Barru, Barru Regency, Barru Regency, Barru Regency, Barru Regency",-4.4364,119.6499
Sulawesi Selatan,Kabupaten Bone,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Bone Regency, Bone Regency, Bone Regency, Bone Regency",-4.7443,120.0665
Sulawesi Selatan,Kabupaten Bulukumba,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Bulukumba Regency, Bulukumba Regency, Bulukumba Regency, Bulukumba Regency, Bulukumba Regency",-5.4329,120.2051
Sulawesi Selatan,Kabupaten Enrekang,"South Sulawesi, South Sulawesi, Sulawesi Selatan, South Sulawesi, South Sulawesi","Enrekang Regency, Enrekang Regency, Kabupaten Enrekang, Enrekang Regency, Enrekang Regency",-3.4591,119.8815
Sulawesi Selatan,Kabupaten Gowa,"Sulawesi Selatan, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Kabupaten Gowa, Gowa Regency, Gowa Regency, Gowa Regency, Gowa Regency",-5.3103,119.7426
Sulawesi Selatan,Kabupaten Jeneponto,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Jeneponto Regency, Jeneponto Regency, Jeneponto Regency, Jeneponto Regency, Jeneponto Regency",-5.5546,119.6731
Sulawesi Selatan,Kabupaten Kepulauan Selayar,"Sulawesi Selatan, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Kabupaten Kepulauan Selayar, Selayar Islands Regency, Selayar Islands Regency, Selayar Islands Regency",-6.287,120.5049
Sulawesi Selatan,Kabupaten Luwu,"Sulawesi Selatan, Sulawesi Selatan, South Sulawesi, South Sulawesi, South Sulawesi","Kabupaten Luwu, Kabupaten Luwu, Luwu Regency, Luwu Regency, Luwu Regency",-3.3052,120.2513
Sulawesi Selatan,Kabupaten Luwu Timur,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","East Luwu Regency, East Luwu Regency, East Luwu Regency, East Luwu Regency, East Luwu Regency",-2.5826,121.171
Sulawesi Selatan,Kabupaten Luwu Utara,"Sulawesi Selatan, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Kabupaten Luwu Utara, North Luwu Regency, North Luwu Regency, North Luwu Regency, North Luwu Regency",-2.269,119.9741
Sulawesi Selatan,Kabupaten Maros,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Maros Regency, Maros Regency, Maros Regency, Maros Regency",-5.0549,119.6963
Sulawesi Selatan,Kabupaten Pangkajene dan Kepulauan,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Pangkajene and Islands Regency, Pangkajene and Islands Regency, Pangkajene and Islands Regency, Pangkajene and Islands Regency",-4.805,119.5572
Sulawesi Selatan,Kabupaten Pinrang,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Pinrang Regency, Pinrang Regency, Pinrang Regency, Pinrang Regency, Pinrang Regency",-3.6483,119.5572
Sulawesi Selatan,Kabupaten Sidenreng Rappang,"Sulawesi Selatan, Sulawesi Selatan, South Sulawesi, South Sulawesi, South Sulawesi","Kabupaten Sidenreng Rappang, Kabupaten Sidenreng Rappang, Sidenreng Rappang Regency, Sidenreng Rappang Regency, Sidenreng Rappang Regency",-3.7739,120.0203
Sulawesi Selatan,Kabupaten Sinjai,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Sinjai Regency, Sinjai Regency, Sinjai Regency, Sinjai Regency, Sinjai Regency",-5.2172,120.1127
Sulawesi Selatan,Kabupaten Soppeng,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Soppeng Regency, Soppeng Regency, Soppeng Regency, Soppeng Regency, Soppeng Regency",-4.3519,119.9278
Sulawesi Selatan,Kabupaten Takalar,"Sulawesi Selatan, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Kabupaten Takalar, Takalar Regency, Takalar Regency, Takalar Regency, Takalar Regency",-5.4162,119.4876
Sulawesi Selatan,Kabupaten Tana Toraja,"South Sulawesi, Sulawesi Selatan, South Sulawesi, South Sulawesi, South Sulawesi","Tana Toraja Regency, Kabupaten Tana Toraja, Tana Toraja Regency, Tana Toraja Regency, Tana Toraja Regency",-3.0753,119.7426
Sulawesi Selatan,Kabupaten Toraja Utara,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","North Toraja Regency, North Toraja Regency, North Toraja Regency",-2.8622,119.8352
Sulawesi Selatan,Kabupaten Wajo,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Wajo Regency, Wajo Regency, Wajo Regency, Wajo Regency, Wajo Regency",-4.0222,120.0665
Sulawesi Selatan,Kota Makassar,"Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, South Sulawesi","Kota Makassar, Kota Makassar, Kota Makassar, Kota Makassar, Makassar City",-5.1477,119.4327
Sulawesi Selatan,Kota Palopo,"Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, South Sulawesi, South Sulawesi","Kota Palopo, Kota Palopo, Kota Palopo, Palopo City, Palopo City",-3.0016,120.1985
Sulawesi Selatan,Kota Parepare,"South Sulawesi, Sulawesi Selatan, South Sulawesi, South Sulawesi, South Sulawesi","Parepare, Kota Parepare, Parepare, Parepare, Parepare",-4.0096,119.6291
Sulawesi Tenggara,Kabupaten Bombana,"South East Sulawesi, Sulawesi Tenggara, South East Sulawesi, South East Sulawesi, South East Sulawesi","Bombana Regency, Kabupaten Bombana, Bombana Regency, Bombana Regency, Bombana Regency",-4.6543,121.9018
Sulawesi Tenggara,Kabupaten Buton,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Buton Regency, Buton Regency, Buton Regency, Buton Regency, Buton Regency",-5.3096,122.9888
Sulawesi Tenggara,Kabupaten Buton Selatan,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Buton Regency, Buton Regency, Buton Regency, Buton Regency, Buton Regency, South Buton Regency",-5.3096,122.9888
Sulawesi Tenggara,Kabupaten Buton Tengah,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Buton Regency, Buton Regency, Buton Regency, Buton Regency, Buton Regency, Central Buton Regency",-5.3891,122.5599
Sulawesi Tenggara,Kabupaten Buton Utara,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","North Buton Regency, North Buton Regency, North Buton Regency, North Buton Regency, North Buton Regency",-4.7023,123.0339
Sulawesi Tenggara,Kabupaten Kolaka,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Kolaka Regency, Kolaka Regency, Kolaka Regency, Kolaka Regency, Kolaka Regency",-3.9947,121.5827
Sulawesi Tenggara,Kabupaten Kolaka Timur,"South East Sulawesi, Sulawesi Tenggara, South East Sulawesi, South East Sulawesi, South East Sulawesi","East Kolaka Regency, Kabupaten Kolaka Timur, Kolaka Regency, Kolaka Regency, Kolaka Regency",-4.2279,121.9018
Sulawesi Tenggara,Kabupaten Kolaka Utara,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","North Kolaka Regency, North Kolaka Regency, North Kolaka Regency, North Kolaka Regency, North Kolaka Regency",-3.1347,121.171
Sulawesi Tenggara,Kabupaten Konawe,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Konawe Regency, Konawe Regency, Konawe Regency, Konawe Regency, Konawe Regency",-3.938,122.0837
Sulawesi Tenggara,Kabupaten Konawe Kepulauan,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Konawe Islands Regency, Konawe Regency, Konawe Islands Regency, Konawe Islands Regency, Konawe Islands Regency",-4.1361,123.1239
Sulawesi Tenggara,Kabupaten Konawe Selatan,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","South Konawe Regency, South Konawe Regency, South Konawe Regency, South Konawe Regency, South Konawe Regency",-4.2028,122.4467
Sulawesi Tenggara,Kabupaten Konawe Utara,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","North Konawe Regency, North Konawe Regency, North Konawe Regency, North Konawe Regency",-3.3803,122.0837
Sulawesi Tenggara,Kabupaten Muna,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Muna Regency, Muna Regency, Muna Regency, Muna Regency, Muna Regency",-4.9016,122.6277
Sulawesi Tenggara,Kabupaten Muna Barat,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Muna Regency, Muna Regency, Muna Regency, Muna Regency, Muna Regency, West Muna Regency",-4.9016,122.6277
Sulawesi Tenggara,Kabupaten Wakatobi,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Wakatobi Regency, Wakatobi Regency, Wakatobi Regency, Wakatobi Regency",-5.534880921,123.7595578
Sulawesi Tenggara,Kota Bau-Bau,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Bau-Bau City, Bau-Bau City, Bau-Bau City, Bau-Bau City, Kota Baubau, Baubau City",-5.5071,122.5969
Sulawesi Tenggara,Kota Kendari,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Kendari City, Kendari City, Kendari City, Kendari City",-3.9985,122.513
Sulawesi Tengah,Kabupaten Banggai,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Banggai Regency, Banggai Regency, Banggai Regency, Banggai Regency, Banggai Regency",-0.9562,122.6277
Sulawesi Tengah,Kabupaten Banggai Kepulauan,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Banggai Regency, Banggai Regency, Banggai Regency, Banggai Regency, Banggai Regency, Banggai Islands Regency, Banggai Islands Regency, Banggai Islands Regency, Banggai Islands Regency",-0.9562,122.6277
Sulawesi Tengah,Kabupaten Banggai Laut,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Banggai Laut Regency, Banggai Islands Regency, Banggai Laut Regency, Banggai Laut Regency, Banggai Laut Regency",-1.6735,123.5504
Sulawesi Tengah,Kabupaten Buol,"Central Sulawesi, Sulawesi Tengah, Central Sulawesi, Central Sulawesi, Central Sulawesi","Buol Regency, Kabupaten Buol, Buol Regency, Buol Regency, Buol Regency",0.9695,121.3542
Sulawesi Tengah,Kabupaten Donggala,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Donggala Regency, Donggala Regency, Donggala Regency, Donggala Regency, Donggala Regency",-0.4233,119.8352
Sulawesi Tengah,Kabupaten Morowali,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Morowali Regency, Morowali Regency, Morowali Regency, Morowali Regency, Morowali Regency",-2.6987,121.9018
Sulawesi Tengah,Kabupaten Morowali Utara,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","North Morowali Regency, Morowali Regency, Morowali Regency, North Morowali Regency, North Morowali Regency",-1.6312,121.3542
Sulawesi Tengah,Kabupaten Parigi Moutong,"Sulawesi Tengah, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Kabupaten Parigi Moutong, Parigi Moutong Regency, Parigi Moutong Regency, Parigi Moutong Regency, Parigi Moutong Regency",0.5818,120.8039
Sulawesi Tengah,Kabupaten Poso,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Poso Regency, Poso Regency, Poso Regency, Poso Regency, Poso Regency",-1.6469,120.4358
Sulawesi Tengah,Kabupaten Sigi,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sigi Regency, Sigi Regency, Sigi Regency, Sigi Regency, Sigi Regency",-1.386,119.8815
Sulawesi Tengah,Kabupaten Tojo Una-Una,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Tojo Una-Una Regency, Tojo Una-Una Regency, Tojo Una-Una Regency, Tojo Una-Una Regency, Tojo Una-Una Regency, Kabupaten Tojo Unauna, Tojo Unauna Regency",-1.0988,121.537
Sulawesi Tengah,Kabupaten Toli-Toli,"Central Sulawesi, Sulawesi Tengah, Central Sulawesi, Central Sulawesi, Central Sulawesi","Toli-Toli Regency, Kabupaten Toli-Toli, Toli-Toli Regency, Toli-Toli Regency, Toli-Toli Regency, Kabupaten Tolitoli, Tolitoli Regency",0.8768,120.758
Sulawesi Tengah,Kota Palu,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Palu City, Palu City, Palu City, Palu City, Palu City",-0.9003,119.878
Sulawesi Utara,Kabupaten Bolaang Mongondow,"North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Bolaang Mongondow Regency, Bolaang Mongondow Regency, Bolaang Mongondow Regency, Bolaang Mongondow Regency",0.6871,124.0641
Sulawesi Utara,Kabupaten Bolaang Mongondow Selatan,"Sulawesi Utara, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Kabupaten Bolaang Mongondow Selatan, South Bolaang Mongondow Regency, South Bolaang Mongondow Regency, South Bolaang Mongondow Regency",0.4053,123.8411
Sulawesi Utara,Kabupaten Bolaang Mongondow Timur,"North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi, North Sulawesi","East Bolaang Mongondow Regency, Kabupaten Bolaang Mongondow Timur, East Bolaang Mongondow Regency, East Bolaang Mongondow Regency, East Bolaang Mongondow Regency",0.7153,124.4642
Sulawesi Utara,Kabupaten Bolaang Mongondow Utara,"Sulawesi Utara, North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi","Kabupaten Bolaang Mongondow Utara, North Bolaang Mongondow Regency, Kabupaten Bolaang Mongondow Utara, North Bolaang Mongondow Regency, North Bolaang Mongondow Regency",0.907,123.2657
Sulawesi Utara,Kabupaten Kepulauan Sangihe,"North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi, North Sulawesi","Sangihe Islands Regency, Kabupaten Kepulauan Sangihe, Sangihe Islands Regency, Sangihe Islands Regency, Sangihe Islands Regency",3.6329,125.5001
Sulawesi Utara,Kabupaten Siau Tagulandang Biaro,"North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi, North Sulawesi","Sitaro Islands Regency, Kabupaten Siau Tagulandang Biaro, Sitaro Islands Regency, Sitaro Islands Regency, Sitaro Islands Regency",2.346,125.4124
Sulawesi Utara,Kabupaten Kepulauan Talaud,"North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Kepulauan Talaud Regency, Kepulauan Talaud Regency, Kepulauan Talaud Regency, Kepulauan Talaud Regency, Talaud Islands Regency",4.3067,126.8035
Sulawesi Utara,Kabupaten Minahasa,"North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Minahasa Regency, Minahasa Regency, Minahasa Regency, Minahasa Regency",1.2169,124.8183
Sulawesi Utara,Kabupaten Minahasa Selatan,"North Sulawesi, North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi","South Minahasa Regency, South Minahasa Regency, Kabupaten Minahasa Selatan, South Minahasa Regency, South Minahasa Regency",1.0947,124.4642
Sulawesi Utara,Kabupaten Minahasa Tenggara,"North Sulawesi, North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi","Southeast Minahasa Regency, Southeast Minahasa Regency, Kabupaten Minahasa Tenggara, Southeast Minahasa Regency, Southeast Minahasa Regency",1.0279,124.7299
Sulawesi Utara,Kabupaten Minahasa Utara,"North Sulawesi, North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi","North Minahasa Regency, North Minahasa Regency, Kabupaten Minahasa Utara, North Minahasa Regency, North Minahasa Regency",1.5328,124.9948
Sulawesi Utara,Kota Bitung,"North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Bitung City, Bitung City, Bitung City, Bitung City, Bitung City",1.4404,125.1217
Sulawesi Utara,Kota Kotamobagu,"North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Kotamobagu City, Kotamobagu City, Kotamobagu City, Kotamobagu City, Kotamobagu City",0.7244,124.3199
Sulawesi Utara,Kota Manado,"North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi, North Sulawesi","Manado City, Kota Manado, Manado City, Manado City, Manado City",1.4748,124.8421
Sulawesi Utara,Kota Tomohon,"North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Tomohon City, Tomohon City, Tomohon City, Tomohon City, Tomohon City",1.3229,124.8405
Sulawesi Barat,Kabupaten Majene,"Sulawesi Barat, West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi","Kabupaten Majene, Majene Regency, Majene Regency, Majene Regency, Majene Regency",-3.0297,118.9063
Sulawesi Barat,Kabupaten Mamasa,"West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi","Mamasa Regency, Mamasa Regency, Mamasa Regency, Mamasa Regency, Mamasa Regency",-2.9118,119.325
Sulawesi Barat,Kabupaten Mamuju,"West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi","Mamuju Regency, Mamuju Regency, Mamuju Regency, Mamuju Regency, Mamuju Regency",-2.492,119.325
Sulawesi Barat,Kabupaten Mamuju Tengah,"West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi","Central Mamuju Regency, Mamuju Regency, Mamuju Regency, Mamuju Regency, Central Mamuju Regency",-1.9354,119.5108
Sulawesi Barat,Kabupaten Pasangkayu,"West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi","Pasangkayu Regency, Pasangkayu Regency, Pasangkayu Regency, Pasangkayu Regency, Pasangkayu Regency",-1.5265,119.5108
Sulawesi Barat,Kabupaten Polewali Mandar,"Sulawesi Barat, West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi","Kabupaten Polewali Mandar, Polewali Mandar Regency, Polewali Mandar Regency, Polewali Mandar Regency, Polewali Mandar Regency",-3.3419,119.1391
Maluku,Kabupaten Buru,"Maluku, Maluku, Maluku, Maluku, Maluku","Buru Regency, Buru Regency, Buru Regency, Buru Regency",-3.3307,126.6957
Maluku,Kabupaten Buru Selatan,"Maluku, Maluku, Maluku, Maluku, Maluku","South Buru Regency, South Buru Regency, South Buru Regency, South Buru Regency",-3.7274,126.6957
Maluku,Kabupaten Kepulauan Aru,"Maluku, Maluku, Maluku, Maluku, Maluku","Aru Islands Regency, Aru Islands Regency, Aru Islands Regency, Aru Islands Regency",-6.1947,134.5502
Maluku,Kabupaten Maluku Barat Daya,"Maluku, Maluku, Maluku, Maluku, Maluku","Maluku Barat Daya Regency, Maluku Barat Daya Regency, Maluku Barat Daya Regency, Maluku Barat Daya Regency",-7.7852,126.3498
Maluku,Kabupaten Maluku Tengah,"Maluku, Maluku, Maluku, Maluku, Maluku","Central Maluku Regency, Central Maluku Regency, Central Maluku Regency, Central Maluku Regency",-3.0167,129.4864
Maluku,Kabupaten Maluku Tenggara,"Maluku, Maluku, Maluku, Maluku, Maluku","Kabupaten Maluku Tenggara, Sotheast Maluku Regency, Sotheast Maluku Regency, Sotheast Maluku Regency",-5.7512,132.7272
Maluku,Kabupaten Kepulauan Tanimbar,"Maluku, Maluku, Maluku, Maluku","Tanimbar Islands Regency, Tanimbar Islands Regency, Tanimbar Islands Regency",-7.5323,131.3611
Maluku,Kabupaten Seram Bagian Barat,"Maluku, Maluku, Maluku, Maluku, Maluku","West Seram Regency, West Seram Regency, West Seram Regency, West Seram Regency",-3.1272,128.4008
Maluku,Kabupaten Seram Bagian Timur,"Maluku, Maluku, Maluku, Maluku, Maluku","East Seram Regency, East Seram Regency, East Seram Regency, East Seram Regency",-3.4233,130.2271
Maluku,Kota Ambon,"Maluku, Maluku, Maluku, Maluku, Maluku","Kota Ambon, Kota Ambon, Kota Ambon, Kota Ambon, Kota Ambon",-3.6554,128.1908
Maluku,Kota Tual,"Maluku, Maluku, Maluku, Maluku, Maluku","Tual City, Tual City, Tual City, Tual City, Tual City",-5.6266,132.7521
Maluku Utara,Kabupaten Halmahera Barat,"North Maluku, North Maluku, North Maluku, North Maluku, North Maluku","West Halmahera Regency, West Halmahera Regency, West Halmahera Regency, West Halmahera Regency",1.359,127.5961
